>G3WA48_SARHA/18293-18492 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/18583-18889 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/19057-19574 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/19695-19864 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/20062-20345 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/20434-20636 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/20760-20929 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/21112-21721 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/21832-22506 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/22575-23131 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/23308-23601 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/23994-24274 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/24397-24678 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/25086-25323 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/25848-26059 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/26141-26460 [subseq from] G3WA48_SARHA
>G3WA48_SARHA/26572-26849 [subseq from] G3WA48_SARHA
>E7FG81_DANRE/22-108 [subseq from] E7FG81_DANRE
>E7FG81_DANRE/332-409 [subseq from] E7FG81_DANRE
>E7FG81_DANRE/624-853 [subseq from] E7FG81_DANRE
>E7FG81_DANRE/859-1076 [subseq from] E7FG81_DANRE
>E7FG81_DANRE/1084-1181 [subseq from] E7FG81_DANRE
>E7FG81_DANRE/1389-1627 [subseq from] E7FG81_DANRE
>E7FG81_DANRE/1610-2058 [subseq from] E7FG81_DANRE
>E7FG81_DANRE/2066-2517 [subseq from] E7FG81_DANRE
>E7FG81_DANRE/2513-2843 [subseq from] E7FG81_DANRE
>F1QZQ0_DANRE/2032-2616 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/2713-3151 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/3790-4065 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/4172-4331 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/4892-5469 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/5198-5732 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/5905-6187 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/6564-6755 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/7241-7480 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/7670-8232 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/8332-8637 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/8857-9120 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/9050-9726 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/9812-10350 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/10182-10411 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/10580-10811 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/10884-11098 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/11212-11494 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/11656-11740 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/11952-12181 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/12152-12415 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/12745-13263 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/13381-13565 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/14143-14350 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/14508-14743 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/14857-15135 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/15200-15426 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/15544-15821 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/15934-16226 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/16639-16857 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/17016-17438 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/17377-17606 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/17708-17940 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/18193-18684 [subseq from] F1QZQ0_DANRE
>F1QZQ0_DANRE/18805-19479 [subseq from] F1QZQ0_DANRE
>A0A087YE48_POEFO/6460-6762 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/6885-7072 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/7176-7902 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/8214-8504 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/8939-9131 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/9555-10140 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/10243-10549 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/10594-10845 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/10895-11232 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/11579-11865 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/12047-12224 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/12345-12626 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/12678-13030 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/13429-14124 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/14208-14417 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/14505-14744 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/14577-15198 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/15312-15491 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/15607-15880 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/16057-16574 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/17138-17656 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/18172-18445 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/18543-18740 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/18850-19082 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/19251-19522 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/19625-19954 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/19930-20164 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/19986-20226 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/20329-20621 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/21035-21253 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/21392-21700 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/21807-22225 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/22106-22342 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/22885-23481 [subseq from] A0A087YE48_POEFO
>A0A087YE48_POEFO/23597-23878 [subseq from] A0A087YE48_POEFO
>E9Q8N1_MOUSE/13079-13420 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/13523-13732 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/13823-14255 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/14833-15140 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/15270-15439 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/15537-15688 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/16262-16845 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/16965-17246 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/17653-17925 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/18340-18564 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/18720-18927 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/19043-19321 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/19408-19722 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/19805-20011 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/20095-20351 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/20480-20802 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/20905-21096 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/21232-21424 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/21605-21889 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/21976-22173 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/22293-22505 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/23065-23255 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/23296-24073 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/24123-24339 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/24464-24635 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/25225-25422 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/25583-25818 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/26009-26211 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/26323-26887 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/27014-27303 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/27701-27976 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/28102-28381 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/28791-29027 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/29552-29764 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/29846-30166 [subseq from] E9Q8N1_MOUSE
>E9Q8N1_MOUSE/30277-30558 [subseq from] E9Q8N1_MOUSE
>E9Q8K5_MOUSE/13079-13420 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/13523-13732 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/13823-14255 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/14833-15140 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/15270-15439 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/15537-15688 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/16262-16845 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/16965-17246 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/17653-17925 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/18340-18564 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/18720-18927 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/19043-19321 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/19408-19722 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/19805-20011 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/20095-20351 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/20480-20802 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/20905-21096 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/21232-21424 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/21605-21889 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/21976-22173 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/22293-22505 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/23065-23255 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/23296-24073 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/24123-24339 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/24464-24635 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/25225-25422 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/25583-25818 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/26009-26211 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/26323-26887 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/27014-27303 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/27701-27976 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/28102-28381 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/28791-29027 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/29552-29764 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/29846-30166 [subseq from] E9Q8K5_MOUSE
>E9Q8K5_MOUSE/30277-30558 [subseq from] E9Q8K5_MOUSE
>F6VG02_HORSE/14898-15486 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/15586-16016 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/16671-17200 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/18023-18606 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/18726-19007 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/19116-19694 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/20150-20324 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/20497-20680 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/20803-21479 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/21567-21777 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/21876-22113 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/22248-22563 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/22666-22857 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/22981-23185 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/23367-23650 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/23738-23936 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/24501-25018 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/25511-26099 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/26224-26394 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/26577-27180 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/27294-27575 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/27747-27969 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/28033-28259 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/28378-28650 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/28772-29059 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/29456-29737 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/29916-30139 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/30549-30783 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/30909-31236 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/31314-31530 [subseq from] F6VG02_HORSE
>F6VG02_HORSE/31636-32315 [subseq from] F6VG02_HORSE
>TITIN_MOUSE/14825-15166 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/15265-15478 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/15567-16001 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/16579-16886 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/17016-17185 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/17283-17434 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/18008-18591 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/18711-18992 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/19399-19671 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/20086-20310 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/20466-20673 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/20789-21066 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/21154-21466 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/21551-21757 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/21841-22097 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/22226-22548 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/22651-22842 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/22978-23170 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/23351-23635 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/23722-23919 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/24039-24251 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/24811-25001 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/25071-25812 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/25870-26085 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/26210-26381 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/26971-27168 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/27329-27564 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/27755-27957 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/28069-28633 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/28760-29049 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/29447-29722 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/29848-30127 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/30537-30773 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/31298-31510 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/31592-31912 [subseq from] TITIN_MOUSE
>TITIN_MOUSE/32023-32304 [subseq from] TITIN_MOUSE
>G1K2X0_DANRE/2152-2661 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/2726-3090 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/3128-3640 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/3787-4319 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/4679-5084 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/5164-5469 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/5895-6417 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/6557-6864 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/7251-7492 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/7325-7568 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/7660-7796 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/8032-8258 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/8348-8660 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/8744-8944 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/9072-9301 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/9445-9870 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/9849-10032 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/10144-10367 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/10543-10833 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/10933-11116 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/11224-11505 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/11565-11759 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/12012-12214 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/12776-13295 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/13407-13690 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/13787-13926 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/14171-14378 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/14488-14721 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/14888-15441 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/15575-15804 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/15965-16486 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/16715-16888 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/17025-17334 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/17445-17624 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/17742-18029 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/18500-18707 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/18812-19492 [subseq from] G1K2X0_DANRE
>G1K2X0_DANRE/19710-19825 [subseq from] G1K2X0_DANRE
>G3HAC6_CRIGR/15888-16068 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/16178-16389 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/16480-17065 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/17563-18096 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/18194-18343 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/18919-19502 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/19622-19902 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/20256-20525 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/20948-21235 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/21323-21524 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/21644-22315 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/22379-22583 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/22668-22924 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/23056-23375 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/23478-23669 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/23805-23997 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/24178-24462 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/24520-24718 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/25608-25798 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/25879-26091 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/26667-26882 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/27007-27178 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/27446-27682 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/27768-27965 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/28083-28361 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/28528-28754 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/28822-29044 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/29159-29440 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/29557-29845 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/30242-30522 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/30645-30925 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/31334-31570 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/31695-32000 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/32103-32306 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/32389-32709 [subseq from] G3HAC6_CRIGR
>G3HAC6_CRIGR/32820-33101 [subseq from] G3HAC6_CRIGR
>TITIN_HUMAN/6649-7191 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/7283-7716 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/8319-8900 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/8997-9164 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/9722-10298 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/10423-10706 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/11083-11283 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/11758-12023 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/12182-12380 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/12502-13178 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/13297-13483 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/13578-13811 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/13978-14262 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/14365-14556 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/14680-14884 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/15115-15348 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/15437-15634 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/16200-16717 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/16525-16950 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/16795-17105 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/17210-17997 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/17925-18094 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/18277-18882 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/18996-19268 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/19444-19671 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/19735-19961 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/20080-20305 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/20474-20760 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/21160-21441 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/21562-21854 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/21962-22133 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/22251-22487 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/22612-22930 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/23012-23224 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/23338-24017 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/6775-7316 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/7408-7841 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/8444-9025 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/9122-9289 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/9847-10423 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/10548-10831 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/11208-11408 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/11883-12148 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/12307-12505 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/12627-13303 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/13422-13608 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/13703-13936 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/14103-14387 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/14490-14681 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/14805-15009 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/15240-15473 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/15562-15759 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/16326-16842 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/16650-17075 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/16920-17230 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/17335-18122 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/18050-18219 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/18402-19007 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/19121-19393 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/19569-19796 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/19860-20086 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/20205-20430 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/20599-20885 [subseq from] TITIN_HUMAN
>TITIN_HUMAN/21285-21566 [subseq from] TITIN_HUMAN
